,國文檢定_code,英文檢定_code,數學檢定_code,社會檢定_code,自然檢定_code,國文倍率,英文倍率,數學倍率,社會倍率,自然倍率,tsnepos1,tsnepos2,學校名稱_code,學校名稱_encoded,學系名稱_trim,學系代碼,國文採計,英文採計,數學採計,社會採計,自然採計,自設科目組合_code,自設科目組合倍率,unitier,預定甄試人數,甄試費用,口試佔比,書審佔比,cluster
498,75,75,50,75,0,7.999999999999999,7.999999999999999,10.0,10.0,29.999999999999996,-15.327315,14.922498,36,國立中正大學,法律學系法學組,041252,3.5,3.5,3.5,3.5,0.0,1,3.5,1,46,1000,0.0,0.5,2
516,75,75,50,75,0,4.500000000000001,4.500000000000001,10.0,7.999999999999999,29.999999999999996,-15.781943,15.12979,36,國立中正大學,犯罪防治學系,041292,0.0,0.0,0.0,0.0,0.0,24,0.0,2,50,1000,0.0,0.5,2
1005,75,75,50,75,0,7.999999999999999,7.999999999999999,10.0,10.0,29.999999999999996,-15.327315,14.922498,36,國立中正大學,法律學系法制組,041262,3.5,3.5,3.5,3.5,0.0,1,3.5,3,46,1000,0.0,0.5,2
1080,50,50,50,0,0,3.0,3.0,4.500000000000001,29.999999999999996,29.999999999999996,16.870625,14.14635,36,國立中正大學,勞工關係學系,041122,0.0,0.0,0.0,0.0,0.0,24,0.0,2,57,1200,0.35,0.35,4
515,50,50,25,0,0,12.000000000000002,12.000000000000002,15.000000000000004,29.999999999999996,29.999999999999996,3.729726,3.4298413,36,國立中正大學,嘉星招生丙組(法),041322,10.0,10.0,10.0,10.0,0.0,1,10.0,2,30,500,0.0,0.5,4
551,50,50,50,0,75,29.999999999999996,4.0,29.999999999999996,29.999999999999996,6.0,42.02084,-5.9443774,36,國立中正大學,生物醫學科學系,041092,3.0,4.5,3.0,0.0,6.0,4,3.0,2,54,1200,0.0,0.3,1
569,50,50,0,0,0,29.999999999999996,29.999999999999996,29.999999999999996,7.999999999999999,29.999999999999996,-4.0873594,-1.1073889,36,國立中正大學,嘉星招生丁組(文),041332,5.0,5.0,0.0,5.0,0.0,9,5.0,1,25,500,0.0,0.5,7
1209,0,25,50,0,50,29.999999999999996,10.0,5.000000000000001,29.999999999999996,5.000000000000001,24.4544,-26.618708,36,國立中正大學,嘉星招生辛組(心),041372,0.0,0.0,0.0,0.0,0.0,24,0.0,2,5,500,0.0,0.5,1
1392,50,50,50,0,50,29.999999999999996,5.000000000000001,3.0,29.999999999999996,5.000000000000001,43.16551,-0.73084104,36,國立中正大學,化學暨生物化學系,041082,0.0,0.0,0.0,0.0,0.0,24,0.0,2,54,1200,0.0,0.2,1
694,0,50,50,0,50,29.999999999999996,15.000000000000004,7.999999999999999,29.999999999999996,3.0,21.500885,-20.01153,36,國立中正大學,地球與環境科學系,041062,0.0,0.0,0.0,0.0,0.0,24,0.0,2,60,1200,0.3,0.2,1
511,0,50,50,0,50,29.999999999999996,10.0,3.0,29.999999999999996,6.0,21.416037,-23.171467,36,國立中正大學,物理學系,041072,0.0,0.0,0.0,0.0,0.0,24,0.0,2,75,1200,0.0,0.2,1
876,0,50,0,0,0,29.999999999999996,10.0,3.0,29.999999999999996,7.999999999999999,22.171202,1.1398239,36,國立中正大學,數學系,041052,0.0,0.0,0.0,0.0,0.0,24,0.0,3,48,1200,0.0,0.2,4
977,50,50,75,0,0,5.000000000000001,4.0,3.0,29.999999999999996,29.999999999999996,14.176045,13.506534,36,國立中正大學,經濟學系,041202,0.0,0.0,0.0,0.0,0.0,24,0.0,2,96,1200,0.3,0.3,4
987,0,0,50,0,50,29.999999999999996,29.999999999999996,10.0,29.999999999999996,10.0,25.697178,-32.123085,36,國立中正大學,嘉星招生戊組(理),041342,0.0,0.0,0.0,0.0,0.0,24,0.0,2,50,500,0.0,0.5,1
998,50,75,0,0,0,29.999999999999996,3.0,29.999999999999996,29.999999999999996,29.999999999999996,-0.5896779,29.100044,36,國立中正大學,外國語文學系,041022,0.0,0.0,0.0,0.0,0.0,24,0.0,3,54,1200,0.0,0.2,3
1036,0,50,50,0,0,7.999999999999999,3.0,29.999999999999996,5.000000000000001,29.999999999999996,-20.76739,34.61422,36,國立中正大學,政治學系,041132,0.0,0.0,0.0,0.0,0.0,24,0.0,2,72,1200,0.4,0.4,2
1131,50,50,50,0,50,29.999999999999996,3.0,3.0,29.999999999999996,7.999999999999999,43.722595,-1.0886151,36,國立中正大學,心理學系,041112,0.0,0.0,0.0,0.0,0.0,24,0.0,2,57,1000,0.0,0.5,1
1256,50,75,50,0,0,12.000000000000002,3.0,4.0,29.999999999999996,29.999999999999996,14.047203,10.414821,36,國立中正大學,會計與資訊科技學系,041232,5.0,10.0,10.0,0.0,0.0,8,5.0,2,75,1200,0.4,0.2,4
1375,12,50,50,0,0,6.0,5.000000000000001,7.999999999999999,29.999999999999996,29.999999999999996,24.328243,13.968384,36,國立中正大學,嘉星招生己組(社),041352,0.0,0.0,0.0,0.0,0.0,24,0.0,2,20,500,0.0,0.5,4
446,75,75,50,75,0,3.5000000000000004,3.5000000000000004,7.999999999999999,7.999999999999999,29.999999999999996,-15.759013,15.237713,36,國立中正大學,財經法律學系,041272,3.0,3.0,3.0,3.0,0.0,1,3.0,2,57,1000,0.0,0.5,2
566,50,50,0,0,0,12.000000000000002,3.0,29.999999999999996,29.999999999999996,29.999999999999996,-1.2065667,37.77642,36,國立中正大學,企業管理學系,041222,7.5,10.0,10.0,0.0,0.0,5,5.0,1,87,1200,0.3,0.2,3
1057,50,75,50,0,0,29.999999999999996,29.999999999999996,10.0,29.999999999999996,29.999999999999996,7.343662,1.7220105,36,國立中正大學,資訊管理學系,041242,3.0,3.0,3.0,0.0,0.0,8,3.0,2,54,1200,0.0,0.5,4
1060,50,50,0,0,0,7.0,6.0,5.000000000000001,29.999999999999996,29.999999999999996,19.281147,16.55882,36,國立中正大學,嘉星招生乙組(管),041312,0.0,0.0,0.0,0.0,0.0,24,0.0,2,40,500,0.0,0.6,4
1236,50,50,50,0,0,29.999999999999996,4.0,3.0,29.999999999999996,29.999999999999996,13.033493,6.6354895,36,國立中正大學,財務金融學系,041212,5.0,10.0,10.0,0.0,0.0,5,5.0,2,90,1200,0.25,0.25,4
502,50,50,0,0,0,3.0,7.999999999999999,29.999999999999996,7.999999999999999,29.999999999999996,-13.538845,33.673355,36,國立中正大學,中國文學系,041012,0.0,0.0,0.0,0.0,0.0,24,0.0,2,60,1000,0.0,0.5,2
663,50,50,0,50,0,3.0,6.0,29.999999999999996,7.999999999999999,29.999999999999996,-22.299112,17.639654,36,國立中正大學,傳播學系,041142,0.0,0.0,0.0,0.0,0.0,24,0.0,3,69,1200,0.4,0.2,2
754,50,50,0,0,0,12.000000000000002,12.000000000000002,29.999999999999996,15.000000000000004,29.999999999999996,-3.4820998,-1.4568735,36,國立中正大學,嘉星招生庚組(教),041362,10.0,10.0,10.0,10.0,0.0,1,10.0,2,20,500,0.0,0.5,7
907,50,50,50,0,50,29.999999999999996,12.000000000000002,6.0,29.999999999999996,3.0,41.147472,-1.5579109,36,國立中正大學,化學工程學系,041182,0.0,0.0,0.0,0.0,0.0,24,0.0,3,48,1000,0.0,0.5,1
1004,0,0,50,0,50,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,2.4029372,-24.167944,36,國立中正大學,通訊工程學系,041192,3.0,4.5,6.0,0.0,3.0,4,3.0,3,90,1000,0.0,0.5,7
1368,50,50,50,50,0,6.0,3.5000000000000004,29.999999999999996,10.0,29.999999999999996,-18.086887,17.721722,36,國立中正大學,成人及繼續教育學系,041282,0.0,0.0,0.0,0.0,0.0,24,0.0,2,49,1200,0.5,0.2,2
1378,50,50,0,0,0,7.999999999999999,10.0,29.999999999999996,3.0,29.999999999999996,-14.112127,33.575947,36,國立中正大學,歷史學系,041032,0.0,0.0,0.0,0.0,0.0,24,0.0,2,48,1200,0.35,0.25,2
643,0,0,50,0,50,29.999999999999996,29.999999999999996,10.0,29.999999999999996,29.999999999999996,2.699947,-24.82838,36,國立中正大學,電機工程學系,041162,3.0,4.5,6.0,0.0,3.0,4,3.0,1,165,1000,0.0,0.5,7
686,0,50,50,0,50,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,5.062551,-21.603952,36,國立中正大學,機械工程學系,041172,3.0,4.5,6.0,0.0,4.5,4,3.0,3,144,1000,0.0,0.5,7
882,50,50,75,0,50,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,7.2045145,-6.1310415,36,國立中正大學,資訊工程學系,041152,3.0,3.75,4.5,0.0,3.0,4,3.0,3,186,1000,0.0,0.5,4
1108,0,0,50,0,50,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,2.402863,-24.167929,36,國立中正大學,嘉星招生甲組(工),041302,0.0,0.0,7.5,0.0,5.0,4,5.0,2,40,500,0.0,0.5,7
783,0,50,50,0,50,29.999999999999996,5.500000000000001,5.500000000000001,29.999999999999996,5.500000000000001,23.186773,-23.953825,3,國立中興大學,興翼招生F組(生物科技暨獸醫),003482,0.0,0.0,0.0,0.0,0.0,24,0.0,1,50,300,0.0,0.8,1
957,50,75,50,0,75,29.999999999999996,10.0,29.999999999999996,29.999999999999996,29.999999999999996,8.033286,-4.627923,3,國立中興大學,獸醫學系,003422,2.5,2.5,2.5,0.0,2.5,4,2.5,3,88,1200,0.4,0.1,4
925,75,75,75,75,0,3.0,3.0,5.000000000000001,3.0,29.999999999999996,-15.828802,16.50062,3,國立中興大學,法律學系,003122,0.0,0.0,0.0,0.0,0.0,24,0.0,3,48,1200,0.25,0.25,2
1311,50,50,0,50,0,10.0,10.0,29.999999999999996,10.0,29.999999999999996,-21.314724,18.259766,3,國立中興大學,興翼招生B組(文史法律),003442,0.0,0.0,0.0,0.0,0.0,24,0.0,2,40,300,0.0,0.8,2
1027,50,50,0,0,50,29.999999999999996,6.0,29.999999999999996,29.999999999999996,5.000000000000001,43.22715,-9.535602,3,國立中興大學,植物病理學系,003342,3.0,4.5,3.0,0.0,4.5,4,3.0,2,57,1200,0.3,0.2,1
1190,50,50,50,0,75,29.999999999999996,7.999999999999999,10.0,29.999999999999996,3.0,40.983685,-2.1349003,3,國立中興大學,生命科學系,003412,0.0,0.0,0.0,0.0,0.0,24,0.0,2,141,1200,0.1,0.4,1
1191,50,50,50,0,50,6.0,29.999999999999996,29.999999999999996,29.999999999999996,2.5,38.920418,-6.1474423,3,國立中興大學,農藝學系,003302,8.0,16.0,12.0,0.0,12.0,4,8.0,2,48,1200,0.3,0.2,1
1300,50,50,50,0,50,29.999999999999996,10.0,29.999999999999996,29.999999999999996,7.0,40.925323,-6.052949,3,國立中興大學,生物科技學士學位學程,003382,3.0,4.5,3.0,0.0,4.5,4,3.0,2,45,1200,0.25,0.25,1
1324,50,50,50,0,50,5.000000000000001,3.0,4.0,29.999999999999996,3.0,48.530994,1.5091845,3,國立中興大學,食品暨應用生物科技學系,003292,0.0,0.0,0.0,0.0,0.0,24,0.0,2,72,1200,0.3,0.25,1
379,0,50,50,0,50,29.999999999999996,5.000000000000001,5.000000000000001,29.999999999999996,5.000000000000001,23.55356,-23.47412,3,國立中興大學,興翼招生E組(生物資源暨農業科技),003472,0.0,0.0,0.0,0.0,0.0,24,0.0,1,50,300,0.0,0.8,1
390,50,50,50,0,50,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,3.5000000000000004,39.331154,-4.9282894,3,國立中興大學,森林學系木材科學組,003332,0.0,0.0,0.0,0.0,0.0,24,0.0,1,46,1200,0.4,0.2,1
567,0,50,50,0,50,29.999999999999996,5.000000000000001,3.0,29.999999999999996,4.0,23.547153,-22.023708,3,國立中興大學,水土保持學系,003282,2.5,3.125,3.75,0.0,3.75,4,2.5,1,73,1200,0.25,0.25,1
750,50,50,50,0,75,29.999999999999996,5.000000000000001,29.999999999999996,29.999999999999996,3.0,42.076477,-5.750389,3,國立中興大學,園藝學系,003312,0.0,0.0,0.0,0.0,0.0,24,0.0,2,48,1200,0.5,0.1,1
830,0,75,50,50,75,29.999999999999996,5.000000000000001,10.0,29.999999999999996,29.999999999999996,11.96799,-20.620834,3,國立中興大學,景觀與遊憩學士學位學程,003392,0.0,6.0,4.0,4.0,4.0,11,4.0,2,36,1200,0.3,0.2,1
902,50,50,50,0,75,4.0,2.5,3.0,29.999999999999996,2.5,48.94054,2.5659304,3,國立中興大學,昆蟲學系,003352,0.0,0.0,0.0,0.0,0.0,24,0.0,3,50,1200,0.3,0.2,1
918,0,50,75,0,75,29.999999999999996,7.999999999999999,4.0,29.999999999999996,3.0,18.396252,-19.263657,3,國立中興大學,化學系,003132,0.0,0.0,0.0,0.0,0.0,24,0.0,3,66,1200,0.0,0.1,1
1042,0,50,50,0,50,29.999999999999996,5.000000000000001,5.000000000000001,29.999999999999996,3.0,23.629093,-20.506823,3,國立中興大學,土壤環境科學系,003372,0.0,0.0,0.0,0.0,0.0,24,0.0,2,72,1200,0.25,0.25,1
1155,50,50,50,0,50,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,3.5000000000000004,39.331154,-4.9282894,3,國立中興大學,森林學系林學組,003322,0.0,0.0,0.0,0.0,0.0,24,0.0,2,49,1200,0.4,0.2,1
1398,50,50,50,0,50,6.0,6.0,6.0,29.999999999999996,3.0,47.774788,0.92336184,3,國立中興大學,動物科學系,003362,0.0,0.0,0.0,0.0,0.0,24,0.0,2,54,1200,0.3,0.2,1
639,0,50,75,0,75,29.999999999999996,3.0,6.0,29.999999999999996,29.999999999999996,15.204641,-22.315039,3,國立中興大學,物理學系一般物理組,003142,0.0,0.0,0.0,0.0,0.0,24,0.0,1,48,1200,0.0,0.1,1
700,0,50,75,0,50,29.999999999999996,10.0,3.0,29.999999999999996,5.000000000000001,19.679459,-22.282246,3,國立中興大學,應用數學系數據科學與計算組,003172,4.0,6.0,8.0,0.0,6.0,4,4.0,2,60,1200,0.0,0.2,1
842,0,50,75,0,50,29.999999999999996,10.0,3.0,29.999999999999996,5.000000000000001,19.679478,-22.2824,3,國立中興大學,應用數學系應用數學組,003162,4.0,6.0,8.0,0.0,6.0,4,4.0,2,60,1200,0.0,0.2,1
1048,0,50,50,0,50,29.999999999999996,10.0,10.0,29.999999999999996,10.0,21.49471,-25.570166,3,國立中興大學,興翼招生C組(化學數學),003452,0.0,0.0,0.0,0.0,0.0,24,0.0,2,40,300,0.0,0.8,1
1224,50,50,50,0,0,29.999999999999996,3.0,5.000000000000001,29.999999999999996,29.999999999999996,12.569857,6.1973567,3,國立中興大學,應用經濟學系,003112,10.0,20.0,15.0,0.0,0.0,5,10.0,2,60,1200,0.3,0.2,4
1239,75,75,0,50,0,5.000000000000001,3.0,29.999999999999996,29.999999999999996,29.999999999999996,-19.172491,9.822173,3,國立中興大學,外國語文學系,003022,6.0,12.0,0.0,6.0,0.0,7,6.0,2,66,1200,0.0,0.25,2
1332,0,50,75,0,75,29.999999999999996,4.0,6.0,29.999999999999996,29.999999999999996,15.191296,-22.338497,3,國立中興大學,物理學系光電物理組,003152,0.0,0.0,0.0,0.0,0.0,24,0.0,2,48,1200,0.0,0.1,1
762,75,75,75,75,0,29.999999999999996,3.0,5.000000000000001,29.999999999999996,29.999999999999996,-11.844971,12.406029,3,國立中興大學,會計學系,003092,10.0,20.0,20.0,10.0,0.0,1,10.0,1,63,900,0.0,0.5,2
453,50,75,75,0,50,10.0,10.0,5.000000000000001,29.999999999999996,10.0,45.27508,2.672603,3,國立中興大學,資訊管理學系(APCS組),003082,0.0,0.0,0.0,0.0,0.0,24,0.0,2,6,900,0.0,0.5,1
682,0,75,75,0,0,29.999999999999996,3.5000000000000004,3.0,29.999999999999996,29.999999999999996,16.934565,-1.898319,3,國立中興大學,企業管理學系,003062,5.0,10.0,10.0,0.0,0.0,1,5.0,3,66,1200,0.25,0.25,4
719,50,75,75,0,50,10.0,10.0,3.0,29.999999999999996,10.0,45.334034,2.6511953,3,國立中興大學,資訊管理學系,003072,0.0,0.0,0.0,0.0,0.0,24,0.0,2,33,900,0.0,0.5,1
990,75,75,75,0,0,29.999999999999996,3.0,5.000000000000001,29.999999999999996,29.999999999999996,10.917221,8.77527,3,國立中興大學,財務金融學系,003052,8.0,16.0,16.0,0.0,0.0,1,8.0,2,90,900,0.0,0.5,4
1109,50,50,50,0,0,7.0,7.0,7.0,29.999999999999996,29.999999999999996,16.545898,11.275028,3,國立中興大學,興翼招生A組(商學管理),003432,0.0,0.0,0.0,0.0,0.0,24,0.0,2,49,300,0.0,0.8,4
1129,50,75,50,0,50,29.999999999999996,10.0,29.999999999999996,29.999999999999996,7.0,40.913315,-5.9107566,3,國立中興大學,國際農企業學士學位學程,003402,0.0,0.0,0.0,0.0,0.0,24,0.0,2,49,1200,0.3,0.2,1
1273,75,75,75,0,0,3.0,5.000000000000001,5.000000000000001,29.999999999999996,29.999999999999996,10.524827,13.460362,3,國立中興大學,行銷學系,003102,0.0,0.0,0.0,0.0,0.0,24,0.0,2,72,1200,0.5,0.2,4
409,50,50,0,0,50,29.999999999999996,29.999999999999996,3.0,29.999999999999996,3.0,38.098682,-2.3557284,3,國立中興大學,土木工程學系,003192,2.5,2.5,3.75,0.0,3.75,4,2.5,1,125,1200,0.0,0.4,1
591,75,50,0,75,0,5.000000000000001,5.000000000000001,29.999999999999996,3.0,29.999999999999996,-24.536102,14.959457,3,國立中興大學,歷史學系,003032,0.0,0.0,0.0,0.0,0.0,24,0.0,1,72,1200,0.4,0.2,2
814,50,50,0,0,0,3.0,6.0,29.999999999999996,29.999999999999996,29.999999999999996,-2.2783473,40.091305,3,國立中興大學,中國文學系,003012,0.0,0.0,0.0,0.0,0.0,24,0.0,2,84,1200,0.0,0.3,3
1082,0,50,75,0,75,29.999999999999996,5.000000000000001,3.0,29.999999999999996,3.0,18.484869,-19.203157,3,國立中興大學,化學工程學系,003212,0.0,0.0,0.0,0.0,0.0,24,0.0,2,60,1200,0.2,0.3,1
392,50,50,50,0,0,29.999999999999996,5.000000000000001,7.999999999999999,29.999999999999996,5.000000000000001,35.294594,-6.0667963,3,國立中興大學,資訊科學與工程學系(APCS組),003252,4.5,6.75,9.0,0.0,9.0,4,4.5,1,9,900,0.0,0.5,1
419,0,50,50,0,50,29.999999999999996,5.000000000000001,3.0,29.999999999999996,3.0,23.93481,-21.285736,3,國立中興大學,材料科學與工程學系,003222,0.0,0.0,0.0,0.0,0.0,24,0.0,1,66,1200,0.0,0.4,1
433,0,50,50,0,50,29.999999999999996,7.0,3.0,29.999999999999996,3.0,22.785318,-21.286304,3,國立中興大學,機械工程學系,003182,0.0,0.0,0.0,0.0,0.0,24,0.0,2,156,900,0.0,0.5,1
706,50,50,50,0,0,29.999999999999996,5.000000000000001,7.999999999999999,29.999999999999996,5.000000000000001,35.294556,-6.066803,3,國立中興大學,資訊科學與工程學系,003242,4.5,6.75,9.0,0.0,9.0,4,4.5,2,45,900,0.0,0.5,1
779,0,50,50,0,50,29.999999999999996,7.999999999999999,3.0,29.999999999999996,3.0,22.42174,-21.303297,3,國立中興大學,電機工程學系,003232,0.0,0.0,0.0,0.0,0.0,24,0.0,1,78,900,0.0,0.5,1
983,50,50,0,50,0,7.0,10.0,29.999999999999996,12.000000000000002,29.999999999999996,-21.267784,17.998547,3,國立中興大學,台灣人文創新學士學位學程,003042,0.0,0.0,0.0,0.0,0.0,24,0.0,2,49,1200,0.3,0.3,2
1263,0,50,50,0,50,29.999999999999996,7.999999999999999,3.0,29.999999999999996,3.0,22.4217,-21.303324,3,國立中興大學,電機資訊學院學士班,003262,0.0,0.0,0.0,0.0,0.0,24,0.0,2,51,900,0.0,0.5,1
1339,50,50,50,0,50,6.0,6.0,2.5,29.999999999999996,2.5,48.08767,1.4226987,3,國立中興大學,環境工程學系,003202,0.0,0.0,0.0,0.0,0.0,24,0.0,2,48,1200,0.3,0.2,1
1351,0,50,50,0,50,29.999999999999996,3.5000000000000004,3.5000000000000004,29.999999999999996,3.5000000000000004,24.680374,-21.7577,3,國立中興大學,興翼招生D組(化材電資暨工程),003462,0.0,0.0,0.0,0.0,0.0,24,0.0,2,46,300,0.0,0.8,1
1394,0,50,50,0,50,29.999999999999996,10.0,3.0,29.999999999999996,10.0,21.029375,-24.119904,3,國立中興大學,生物產業機電工程學系,003272,0.0,0.0,0.0,0.0,0.0,24,0.0,2,66,900,0.0,0.5,1
393,0,0,0,0,0,7.999999999999999,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-31.179562,-17.78547,30,國立東華大學,音樂學系乙組,034392,0.0,0.0,0.0,0.0,0.0,24,0.0,1,64,800,0.0,0.9,5
482,0,0,0,0,0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-16.53586,-18.330479,30,國立東華大學,音樂學系甲組,034372,0.0,0.0,0.0,0.0,0.0,24,0.0,1,135,0,0.0,0.0,7
633,50,0,0,0,0,29.999999999999996,29.999999999999996,29.999999999999996,20.000000000000004,29.999999999999996,-8.817375,-0.69062835,30,國立東華大學,藝術與設計學系,034402,0.0,0.0,0.0,0.0,0.0,24,0.0,1,115,1000,0.3,0.2,7
1201,50,0,0,0,0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-9.428225,-0.5122727,30,國立東華大學,音樂學系甲組(公費生),034382,0.0,0.0,0.0,0.0,0.0,24,0.0,2,15,0,0.0,0.0,7
1220,0,0,0,0,0,4.0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-39.185562,-13.880543,30,國立東華大學,藝術創意產業學系,034412,0.0,0.0,0.0,0.0,0.0,24,0.0,2,116,1000,0.3,0.3,5
530,50,0,0,50,0,15.000000000000004,29.999999999999996,29.999999999999996,20.000000000000004,29.999999999999996,-22.426699,0.08588082,30,國立東華大學,法律學系,034292,12.5,10.0,0.0,15.0,0.0,7,10.0,2,50,1250,0.4,0.2,2
943,0,50,0,0,0,6.0,3.0,29.999999999999996,29.999999999999996,29.999999999999996,12.903591,43.662434,30,國立東華大學,公共行政學系,034282,0.0,0.0,0.0,0.0,0.0,24,0.0,3,45,800,0.0,0.5,3
430,0,50,0,0,0,29.999999999999996,3.0,3.0,29.999999999999996,3.0,30.81388,-24.117872,30,國立東華大學,生命科學系,034062,0.0,0.0,0.0,0.0,0.0,24,0.0,1,69,1000,0.05,0.45,1
389,0,0,0,0,50,29.999999999999996,6.0,29.999999999999996,29.999999999999996,3.0,46.024017,-20.07034,30,國立東華大學,自然資源與環境學系,034362,0.0,0.0,0.0,0.0,0.0,24,0.0,1,78,1250,0.4,0.2,1
1017,0,0,0,0,50,6.0,6.0,4.0,29.999999999999996,3.0,33.733852,-24.740582,30,國立東華大學,化學系,034052,0.0,0.0,0.0,0.0,0.0,24,0.0,3,75,1000,0.25,0.25,1
370,0,50,0,0,0,29.999999999999996,3.0,29.999999999999996,29.999999999999996,29.999999999999996,2.320422,23.979671,30,國立東華大學,英美語文學系,034212,0.0,0.0,0.0,0.0,0.0,24,0.0,2,66,1250,0.35,0.25,3
410,0,75,0,0,0,29.999999999999996,5.000000000000001,29.999999999999996,29.999999999999996,29.999999999999996,0.5932202,22.905128,30,國立東華大學,英美語文學系(公費生),034222,0.0,0.0,0.0,0.0,0.0,24,0.0,1,5,1250,0.35,0.25,3
619,0,0,0,0,50,29.999999999999996,7.999999999999999,7.0,29.999999999999996,5.000000000000001,33.62849,-26.219587,30,國立東華大學,物理學系奈米與光電科學組,034042,0.0,6.0,9.0,0.0,9.0,4,6.0,1,45,1000,0.4,0.4,1
649,0,0,50,0,0,29.999999999999996,29.999999999999996,3.0,29.999999999999996,29.999999999999996,5.137824,-40.528202,30,國立東華大學,應用數學系統計科學組,034022,0.0,0.0,0.0,0.0,0.0,24,0.0,1,57,1250,0.5,0.2,6
716,0,0,0,0,50,29.999999999999996,7.999999999999999,6.0,29.999999999999996,3.0,33.5584,-26.199707,30,國立東華大學,物理學系物理組,034032,0.0,5.0,7.5,0.0,7.5,4,5.0,2,60,1000,0.4,0.4,1
1199,50,0,0,50,0,5.000000000000001,7.999999999999999,29.999999999999996,3.5000000000000004,29.999999999999996,-28.553263,22.093502,30,國立東華大學,族群關係與文化學系,034342,0.0,0.0,0.0,0.0,0.0,24,0.0,2,49,1250,0.4,0.4,2
1331,50,0,0,50,0,7.0,29.999999999999996,29.999999999999996,9.0,29.999999999999996,-29.447454,21.2369,30,國立東華大學,民族語言與傳播學系,034352,0.0,0.0,0.0,0.0,0.0,24,0.0,2,49,800,0.0,0.5,2
1348,0,0,50,0,0,29.999999999999996,4.0,3.0,29.999999999999996,29.999999999999996,22.400312,-4.178558,30,國立東華大學,經濟學系,034252,0.0,0.0,0.0,0.0,0.0,24,0.0,2,66,800,0.0,0.5,4
1384,0,0,50,0,0,29.999999999999996,29.999999999999996,3.0,29.999999999999996,29.999999999999996,4.828996,-40.083416,30,國立東華大學,應用數學系數學科學組,034012,0.0,0.0,0.0,0.0,0.0,24,0.0,2,57,1250,0.5,0.2,6
543,50,0,0,50,0,3.0,29.999999999999996,29.999999999999996,3.0,29.999999999999996,-29.379116,22.328941,30,國立東華大學,中國語文學系,034202,0.0,0.0,0.0,0.0,0.0,24,0.0,2,48,800,0.0,0.6,2
1018,50,0,0,50,0,4.0,29.999999999999996,29.999999999999996,10.0,29.999999999999996,-29.494684,21.242699,30,國立東華大學,社會學系,034272,0.0,0.0,0.0,0.0,0.0,24,0.0,3,48,1250,0.4,0.2,2
1101,0,50,50,0,0,29.999999999999996,3.5000000000000004,3.0,29.999999999999996,29.999999999999996,18.654663,-2.393105,30,國立東華大學,諮商與臨床心理學系,034262,0.0,0.0,0.0,0.0,0.0,24,0.0,2,48,1250,0.35,0.35,4
1244,50,0,0,0,0,3.0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-39.78154,5.229047,30,國立東華大學,華文文學系,034192,0.0,0.0,0.0,0.0,0.0,24,0.0,2,54,800,0.0,0.6,5
1251,0,50,50,0,0,5.000000000000001,3.0,4.0,29.999999999999996,29.999999999999996,25.0886,14.079607,30,國立東華大學,會計學系,034132,0.0,0.0,0.0,0.0,0.0,24,0.0,2,75,1250,0.5,0.2,4
461,0,50,0,0,0,29.999999999999996,7.999999999999999,29.999999999999996,29.999999999999996,29.999999999999996,2.073489,21.97534,30,國立東華大學,管理學院管理科學與財金國際學士學位學程,034182,6.0,12.0,9.0,0.0,0.0,5,6.0,2,48,1250,0.4,0.2,3
568,50,0,0,0,0,6.0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-38.300865,6.185469,30,國立東華大學,資訊管理學系,034142,3.0,3.0,4.5,0.0,0.0,5,3.0,1,87,1250,0.4,0.2,5
580,50,0,0,50,0,3.0,29.999999999999996,29.999999999999996,3.0,29.999999999999996,-29.379116,22.32878,30,國立東華大學,教育行政與管理學系,034312,0.0,0.0,0.0,0.0,0.0,24,0.0,1,54,1250,0.4,0.2,2
621,0,50,50,0,0,29.999999999999996,5.000000000000001,3.0,29.999999999999996,29.999999999999996,18.908752,-2.094387,30,國立東華大學,企業管理學系,034122,0.0,0.0,0.0,0.0,0.0,24,0.0,1,66,1250,0.5,0.2,4
788,50,0,0,0,0,7.999999999999999,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-37.960503,6.495695,30,國立東華大學,觀光暨休閒遊憩學系,034172,3.0,4.5,4.5,0.0,0.0,7,3.0,1,72,1250,0.4,0.2,5
1097,0,0,50,0,0,29.999999999999996,29.999999999999996,3.0,29.999999999999996,29.999999999999996,4.828882,-40.083527,30,國立東華大學,財務金融學系,034162,6.0,9.0,9.0,0.0,0.0,5,6.0,2,75,1250,0.4,0.2,6
